"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1521","GENE1521_HUMAN","P10271","Protein GENE1521",0.2213,0.835213,0.241746,0,0.6166,5,6,FALSE,FALSE,FALSE
"GENE0856","GENE0856_HUMAN","P65518","Protein GENE0856",0.5505,1,0.244769,0.5228,0.6112,2,2,FALSE,FALSE,FALSE
"GENE1791","GENE1791_HUMAN","P83343","Protein GENE1791",-0.021,1,0.71384,0.0392,0.1464,6,4,TRUE,FALSE,FALSE
"GENE1494","GENE1494_HUMAN","P80289","Protein GENE1494",0.1889,1,0.675373,0,0.1705,2,6,FALSE,FALSE,FALSE
"GENE1941","GENE1941_HUMAN","P17392","Protein GENE1941",0.2994,1,0.535368,0,0.2713,2,5,FALSE,FALSE,FALSE
"GENE0450","GENE0450_HUMAN","P64131","Protein GENE0450",0.1528,1,0.785519,0,0.1048,3,6,FALSE,FALSE,FALSE
"GENE0805","GENE0805_HUMAN","P25060","Protein GENE0805",-0.5855,1,0.409608,0,0.3876,3,5,TRUE,FALSE,FALSE
"GENE0901","GENE0901_HUMAN","P64694","Protein GENE0901",0.2025,1,0.861101,0,0.0649,6,5,FALSE,FALSE,FALSE
"GENE2823","GENE2823_HUMAN","P11467","Protein GENE2823",-0.1563,1,0.734006,0,0.1343,3,4,TRUE,FALSE,FALSE
"GENE1059","GENE1059_HUMAN","P90931","Protein GENE1059",0.4452,1,0.739526,0,0.131,5,6,FALSE,FALSE,FALSE
"GENE1792","GENE1792_HUMAN","P58186","Protein GENE1792",-0.258,1,0.871927,0,0.0595,3,6,FALSE,FALSE,FALSE
"GENE0285","GENE0285_HUMAN","P07970","Protein GENE0285",-0.3211,1,0.31365,0.2762,0.5036,4,3,FALSE,FALSE,FALSE
"GENE0777","GENE0777_HUMAN","P86191","Protein GENE0777",0.3884,0.975327,0.643143,0,0.1917,3,6,FALSE,FALSE,FALSE
"GENE2165","GENE2165_HUMAN","P54856","Protein GENE2165",0.1829,0.969553,0.746366,0.1006,0.127,5,3,FALSE,FALSE,FALSE
"GENE2281","GENE2281_HUMAN","P06127","Protein GENE2281",0.1294,1,0.386203,0.1317,0.4132,2,2,FALSE,FALSE,FALSE
"GENE2173","GENE2173_HUMAN","P43267","Protein GENE2173",-0.4912,1,0.375709,0.1706,0.4251,3,3,FALSE,FALSE,FALSE
"GENE1424","GENE1424_HUMAN","P96243","Protein GENE1424",-0.0584,1,0.628754,0,0.2015,6,6,FALSE,FALSE,FALSE
"GENE0983","GENE0983_HUMAN","P72165","Protein GENE0983",0.8879,0.161172,0.140222,0.3338,0.8532,5,5,FALSE,FALSE,FALSE
"DHX36","DHX36_HUMAN","P85171","Protein DHX36",-0.1523,0.893964,0.345956,0,0.461,4,6,FALSE,FALSE,FALSE
"GENE0851","GENE0851_HUMAN","P42608","Protein GENE0851",0.3471,1,0.680419,0,0.1672,5,6,FALSE,FALSE,FALSE
"GENE2077","GENE2077_HUMAN","P23196","Protein GENE2077",0.4063,0.529061,0.510438,0.1489,0.2921,4,6,FALSE,FALSE,FALSE
"GENE0298","GENE0298_HUMAN","P65003","Protein GENE0298",0.3423,1,0.876168,0,0.0574,4,5,FALSE,FALSE,FALSE
"GENE2614","GENE2614_HUMAN","P36680","Protein GENE2614",-0.0323,1,0.486716,0.049,0.3127,4,5,FALSE,FALSE,FALSE
"MED1","MED1_HUMAN","P11215","Protein MED1",2.1754,0.058278,0.019995,1.256,1.6991,6,2,FALSE,FALSE,TRUE
"GENE0825","GENE0825_HUMAN","P62749","Protein GENE0825",-0.2233,1,0.850553,0,0.0703,6,4,FALSE,FALSE,FALSE
"GENE1320","GENE1320_HUMAN","P41276","Protein GENE1320",-0.2869,0.465885,0.306547,0.3139,0.5135,6,2,FALSE,FALSE,FALSE
"GENE1536","GENE1536_HUMAN","P60507","Protein GENE1536",-0.4104,0.225193,0.079241,0.6328,1.101,2,2,FALSE,FALSE,FALSE
"GENE0804","GENE0804_HUMAN","P41908","Protein GENE0804",-0.291,0.578869,0.142753,0.4122,0.8454,4,3,FALSE,FALSE,FALSE
"GENE0402","GENE0402_HUMAN","P32262","Protein GENE0402",-0.152,0.840841,0.722361,0,0.1412,6,2,FALSE,FALSE,FALSE
"GENE0849","GENE0849_HUMAN","P05286","Protein GENE0849",-0.2046,0.838904,0.514943,0,0.2882,3,6,FALSE,FALSE,FALSE
"GENE1963","GENE1963_HUMAN","P74099","Protein GENE1963",-0.2814,0.326377,0.197007,0.0306,0.7055,6,2,FALSE,FALSE,FALSE
"GENE1967","GENE1967_HUMAN","P26653","Protein GENE1967",-0.3237,1,0.769221,0,0.1139,5,5,FALSE,FALSE,FALSE
"GENE1228","GENE1228_HUMAN","P26232","Protein GENE1228",-0.4637,1,0.422658,0,0.374,5,5,FALSE,FALSE,FALSE
"GENE1667","GENE1667_HUMAN","P93636","Protein GENE1667",0.2979,1,0.69022,0,0.161,5,5,FALSE,FALSE,FALSE
"GENE0205","GENE0205_HUMAN","P97233","Protein GENE0205",0.3157,0.385706,0.13741,0.7399,0.862,2,3,FALSE,FALSE,FALSE
"GENE0960","GENE0960_HUMAN","P99963","Protein GENE0960",1.3189,0.13836,0.033732,0.8154,1.472,5,3,TRUE,FALSE,TRUE
"GENE1016","GENE1016_HUMAN","P36576","Protein GENE1016",-0.0535,0.923835,0.314533,0.1032,0.5023,5,2,FALSE,FALSE,FALSE
"GENE1172","GENE1172_HUMAN","P70749","Protein GENE1172",0.0866,0.19304,0.182767,0.5993,0.7381,6,3,FALSE,FALSE,FALSE
"GENE0547","GENE0547_HUMAN","P62781","Protein GENE0547",0.0361,1,0.412951,0,0.3841,4,4,FALSE,FALSE,FALSE
"GENE0832","GENE0832_HUMAN","P75587","Protein GENE0832",-0.1852,1,0.866897,0,0.062,5,2,TRUE,FALSE,FALSE
"GENE2324","GENE2324_HUMAN","P83199","Protein GENE2324",0.5506,1,0.688168,0,0.1623,3,3,FALSE,FALSE,FALSE
"GENE1505","GENE1505_HUMAN","P72890","Protein GENE1505",-0.1606,1,0.798472,0,0.0977,2,3,FALSE,FALSE,FALSE
"GENE0715","GENE0715_HUMAN","P26823","Protein GENE0715",0.1242,0.821609,0.693119,0.1312,0.1592,5,2,FALSE,FALSE,FALSE
"GENE1700","GENE1700_HUMAN","P18487","Protein GENE1700",0.6168,1,0.969413,0,0.0135,3,2,FALSE,FALSE,FALSE
"GENE2091","GENE2091_HUMAN","P70220","Protein GENE2091",0.2077,0.777052,0.469499,0,0.3284,6,3,FALSE,FALSE,FALSE
"GENE2300","GENE2300_HUMAN","P97570","Protein GENE2300",-3.508,0.054964,0.023736,0.9662,1.6246,2,3,FALSE,FALSE,TRUE
"GENE0501","GENE0501_HUMAN","P42767","Protein GENE0501",0.3878,0.859651,0.353976,0.1321,0.451,6,5,FALSE,FALSE,FALSE
"GENE0214","GENE0214_HUMAN","P83331","Protein GENE0214",0.0202,0.788529,0.402906,0,0.3948,2,3,FALSE,FALSE,FALSE
"GENE0092","GENE0092_HUMAN","P77474","Protein GENE0092",-0.15,0.969272,0.401251,0,0.3966,3,3,FALSE,FALSE,FALSE
"GENE0888","GENE0888_HUMAN","P00347","Protein GENE0888",0.266,1,0.678153,0,0.1687,2,3,FALSE,FALSE,FALSE
"GENE1104","GENE1104_HUMAN","P47132","Protein GENE1104",0.3202,1,0.923384,0,0.0346,3,2,TRUE,TRUE,FALSE
"GENE2014","GENE2014_HUMAN","P18493","Protein GENE2014",-0.2347,0.793831,0.322072,0.1638,0.492,6,6,FALSE,FALSE,FALSE
"GENE2691","GENE2691_HUMAN","P62381","Protein GENE2691",-0.4135,0.338467,0.231454,0.3834,0.6355,4,6,FALSE,FALSE,FALSE
"GENE1399","GENE1399_HUMAN","P71998","Protein GENE1399",-0.0318,1,0.799389,0,0.0972,5,5,TRUE,FALSE,FALSE
"GENE1166","GENE1166_HUMAN","P70859","Protein GENE1166",1.0507,1,0.372055,0.0667,0.4294,4,3,FALSE,FALSE,FALSE
"GENE2642","GENE2642_HUMAN","P78619","Protein GENE2642",-0.2344,0.743443,0.311187,0.0777,0.507,4,6,FALSE,FALSE,FALSE
"GENE2449","GENE2449_HUMAN","P46634","Protein GENE2449",-0.3063,0.653729,0.24725,0.1605,0.6069,3,2,FALSE,FALSE,FALSE
"GENE0740","GENE0740_HUMAN","P72291","Protein GENE0740",0.125,0.411482,0.364413,0,0.4384,5,6,TRUE,FALSE,FALSE
"GENE0411","GENE0411_HUMAN","P42766","Protein GENE0411",-0.4555,1,0.547635,0,0.2615,5,5,FALSE,FALSE,FALSE
"GENE2436","GENE2436_HUMAN","P19167","Protein GENE2436",0.359,1,0.496645,0,0.304,5,3,FALSE,FALSE,FALSE
"GENE2560","GENE2560_HUMAN","P07036","Protein GENE2560",0.3929,0.776637,0.351453,0,0.4541,3,2,TRUE,FALSE,FALSE
"GENE0610","GENE0610_HUMAN","P43286","Protein GENE0610",-0.411,1,0.92406,0,0.0343,3,5,FALSE,FALSE,FALSE
"GENE2715","GENE2715_HUMAN","P81990","Protein GENE2715",-0.2553,0.655677,0.135545,0.1822,0.8679,6,3,FALSE,FALSE,FALSE
"GENE2575","GENE2575_HUMAN","P49146","Protein GENE2575",0.3445,0.200776,0.147385,0.5812,0.8315,3,3,FALSE,FALSE,FALSE
"GENE2050","GENE2050_HUMAN","P85008","Protein GENE2050",-0.3453,1,0.310214,0,0.5083,4,2,FALSE,FALSE,FALSE
"GENE0281","GENE0281_HUMAN","P44932","Protein GENE0281",-0.0854,1,0.345867,0.2436,0.4611,6,2,FALSE,FALSE,FALSE
"GENE1266","GENE1266_HUMAN","P02877","Protein GENE1266",0.6426,1,0.645154,0,0.1903,3,3,FALSE,FALSE,FALSE
"GENE1508","GENE1508_HUMAN","P57495","Protein GENE1508",-0.283,0.347374,0.31165,0.238,0.5063,6,5,FALSE,FALSE,FALSE
"GENE0561","GENE0561_HUMAN","P56060","Protein GENE0561",-0.4196,1,0.676218,0,0.1699,4,2,FALSE,FALSE,FALSE
"GENE2391","GENE2391_HUMAN","P70107","Protein GENE2391",0.7187,1,0.90401,0.0184,0.0438,3,3,TRUE,FALSE,FALSE
"GENE2872","GENE2872_HUMAN","P33496","Protein GENE2872",0.3514,1,0.765811,0,0.1159,2,4,FALSE,FALSE,FALSE
"GENE2527","GENE2527_HUMAN","P05959","Protein GENE2527",-0.0669,1,0.374913,0.1158,0.4261,5,6,FALSE,FALSE,FALSE
"GENE0677","GENE0677_HUMAN","P40148","Protein GENE0677",-0.0193,1,0.757355,0,0.1207,6,3,FALSE,FALSE,FALSE
"GENE2625","GENE2625_HUMAN","P00712","Protein GENE2625",0.2867,0.93297,0.297353,0,0.5267,5,3,FALSE,FALSE,FALSE
"GENE1383","GENE1383_HUMAN","P91577","Protein GENE1383",0.0762,0.223583,0.06462,0.5109,1.1896,4,4,FALSE,FALSE,FALSE
"GENE1875","GENE1875_HUMAN","P99067","Protein GENE1875",-1.42,0.03832,0.016016,1.2003,1.7954,6,4,FALSE,TRUE,TRUE
"GENE2104","GENE2104_HUMAN","P77430","Protein GENE2104",0.4218,0.799596,0.306285,0,0.5139,4,5,FALSE,FALSE,FALSE
"GENE1176","GENE1176_HUMAN","P75432","Protein GENE1176",0.1924,1,0.790489,0,0.1021,2,3,FALSE,FALSE,FALSE
"GENE0742","GENE0742_HUMAN","P32620","Protein GENE0742",0.9384,0.915801,0.21341,0.28,0.6708,3,2,FALSE,FALSE,FALSE
"GENE2406","GENE2406_HUMAN","P53682","Protein GENE2406",0.0577,1,0.235983,0.1005,0.6271,6,5,FALSE,FALSE,FALSE
"GENE2522","GENE2522_HUMAN","P80125","Protein GENE2522",0.3849,0.89839,0.503517,0,0.298,2,3,FALSE,FALSE,FALSE
"GENE2730","GENE2730_HUMAN","P46087","Protein GENE2730",-0.1072,1,0.511172,0,0.2914,4,6,FALSE,TRUE,FALSE
"GENE2337","GENE2337_HUMAN","P19230","Protein GENE2337",0.1442,1,0.776808,0,0.1097,2,3,FALSE,FALSE,FALSE
"GENE0628","GENE0628_HUMAN","P58397","Protein GENE0628",0.3402,0.451802,0.161144,0.6784,0.7928,2,5,FALSE,FALSE,FALSE
"GENE0664","GENE0664_HUMAN","P81971","Protein GENE0664",-0.1247,1,0.275977,0.355,0.5591,3,5,FALSE,FALSE,FALSE
"GENE0405","GENE0405_HUMAN","P64334","Protein GENE0405",-0.329,1,0.653851,0,0.1845,6,3,FALSE,FALSE,FALSE
"GENE1814","GENE1814_HUMAN","P10497","Protein GENE1814",0.2241,1,0.278375,0.512,0.5554,4,3,FALSE,FALSE,FALSE
"GENE0207","GENE0207_HUMAN","P52341","Protein GENE0207",-0.0681,1,0.550299,0,0.2594,2,6,FALSE,TRUE,FALSE
"GENE2751","GENE2751_HUMAN","P89313","Protein GENE2751",-0.5694,1,0.96731,0,0.0144,4,5,FALSE,FALSE,FALSE
"GENE0810","GENE0810_HUMAN","P19359","Protein GENE0810",-0.8513,0.356486,0.132341,0.2399,0.8783,4,5,FALSE,FALSE,FALSE
"GENE2881","GENE2881_HUMAN","P24974","Protein GENE2881",-0.7751,1,0.676347,0,0.1698,4,4,FALSE,FALSE,FALSE
"GENE2259","GENE2259_HUMAN","P02429","Protein GENE2259",0.2645,1,0.901673,0,0.045,3,5,FALSE,FALSE,FALSE
"GENE1915","GENE1915_HUMAN","P26283","Protein GENE1915",0.1343,1,0.407313,0,0.3901,3,3,FALSE,FALSE,FALSE
"GENE0331","GENE0331_HUMAN","P48144","Protein GENE0331",0.6085,0.834605,0.401898,0,0.3959,3,2,FALSE,FALSE,FALSE
"GENE0322","GENE0322_HUMAN","P08026","Protein GENE0322",-0.3906,0.801848,0.500225,0,0.3008,5,2,FALSE,FALSE,FALSE
"GENE2312","GENE2312_HUMAN","P23803","Protein GENE2312",1.0052,1,0.979105,0,0.0092,2,6,FALSE,FALSE,FALSE
"GENE2316","GENE2316_HUMAN","P40802","Protein GENE2316",0.3572,1,0.964048,0,0.0159,6,2,FALSE,FALSE,FALSE
"GENE0532","GENE0532_HUMAN","P31489","Protein GENE0532",0.033,1,0.452253,0,0.3446,5,6,FALSE,FALSE,FALSE
"GENE1845","GENE1845_HUMAN","P63774","Protein GENE1845",0.1649,1,0.783783,0,0.1058,3,2,FALSE,FALSE,FALSE
"GENE2242","GENE2242_HUMAN","P91527","Protein GENE2242",-0.1282,1,0.884836,0,0.0531,6,3,FALSE,FALSE,FALSE
"GENE0491","GENE0491_HUMAN","P94829","Protein GENE0491",-0.8018,0.822133,0.164893,0.4763,0.7828,5,3,FALSE,FALSE,FALSE
"GENE2759","GENE2759_HUMAN","P81119","Protein GENE2759",0.5034,0.28385,0.173972,0.6975,0.7595,2,4,FALSE,FALSE,FALSE
"GENE0215","GENE0215_HUMAN","P20946","Protein GENE0215",-0.3312,0.106414,0.068865,0.9017,1.162,4,6,TRUE,FALSE,FALSE
"GENE1366","GENE1366_HUMAN","P12058","Protein GENE1366",-0.0129,1,0.446346,0,0.3503,3,3,FALSE,FALSE,FALSE
"GENE0898","GENE0898_HUMAN","P47096","Protein GENE0898",-0.0101,0.740847,0.350168,0,0.4557,2,5,FALSE,FALSE,FALSE
"GENE2745","GENE2745_HUMAN","P99069","Protein GENE2745",0.1903,1,0.809741,0,0.0917,3,3,FALSE,FALSE,FALSE
"GENE1311","GENE1311_HUMAN","P68481","Protein GENE1311",-0.4154,1,0.848388,0,0.0714,4,4,FALSE,FALSE,FALSE
"GENE2234","GENE2234_HUMAN","P11176","Protein GENE2234",0.7774,1,0.573842,0,0.2412,4,2,FALSE,TRUE,FALSE
"GENE2635","GENE2635_HUMAN","P58415","Protein GENE2635",0.5526,1,0.53802,0,0.2692,5,2,FALSE,FALSE,FALSE
"GENE1467","GENE1467_HUMAN","P58945","Protein GENE1467",0.1306,0.174056,0.119549,0.6445,0.9225,6,5,FALSE,FALSE,FALSE
"GENE2613","GENE2613_HUMAN","P00928","Protein GENE2613",-0.2739,1,0.965167,0,0.0154,5,3,FALSE,FALSE,FALSE
"GENE2492","GENE2492_HUMAN","P17539","Protein GENE2492",-0.3805,1,0.966308,0,0.0149,4,6,FALSE,FALSE,FALSE
"GENE2402","GENE2402_HUMAN","P86909","Protein GENE2402",-0.5795,1,0.994344,0,0.0025,3,4,FALSE,FALSE,FALSE
"GENE0023","GENE0023_HUMAN","P84358","Protein GENE0023",0.1177,1,0.562867,0,0.2496,6,5,TRUE,FALSE,FALSE
"GENE2505","GENE2505_HUMAN","P41743","Protein GENE2505",0.4629,1,0.981347,0,0.0082,2,3,FALSE,FALSE,FALSE
"GENE0655","GENE0655_HUMAN","P22117","Protein GENE0655",0.4143,1,0.319599,0.3312,0.4954,6,2,FALSE,FALSE,FALSE
"GENE2358","GENE2358_HUMAN","P00096","Protein GENE2358",0.1172,0.726838,0.513098,0,0.2898,3,6,FALSE,FALSE,FALSE
"GENE0520","GENE0520_HUMAN","P77554","Protein GENE0520",-0.1361,1,0.287055,0,0.542,2,3,FALSE,FALSE,FALSE
"GENE0820","GENE0820_HUMAN","P78474","Protein GENE0820",-0.4631,1,0.653921,0,0.1845,3,5,FALSE,FALSE,FALSE
"GENE0143","GENE0143_HUMAN","P18418","Protein GENE0143",-0.1569,0.39519,0.254077,0.0765,0.595,6,4,FALSE,FALSE,FALSE
"GENE2228","GENE2228_HUMAN","P34832","Protein GENE2228",2.9794,0.22389,0.045377,0.8327,1.3432,5,3,FALSE,FALSE,TRUE
"GENE2210","GENE2210_HUMAN","P13468","Protein GENE2210",1.0425,1,0.783294,0.1036,0.1061,6,4,FALSE,FALSE,FALSE
"GENE1067","GENE1067_HUMAN","P57304","Protein GENE1067",0.2344,0.278046,0.171513,0.2045,0.7657,2,4,FALSE,FALSE,FALSE
"GENE2129","GENE2129_HUMAN","P48929","Protein GENE2129",0.204,0.362652,0.323352,0,0.4903,5,6,FALSE,FALSE,FALSE
"GENE1476","GENE1476_HUMAN","P49098","Protein GENE1476",-0.3188,1,0.845997,0,0.0726,5,4,FALSE,FALSE,FALSE
"GENE1929","GENE1929_HUMAN","P87853","Protein GENE1929",-0.1933,0.313813,0.105985,0.3505,0.9748,3,3,FALSE,FALSE,FALSE
"GENE0981","GENE0981_HUMAN","P12299","Protein GENE0981",-0.1399,1,0.991537,0,0.0037,3,6,FALSE,FALSE,FALSE
"GENE1007","GENE1007_HUMAN","P03432","Protein GENE1007",0.0313,0.322102,0.121881,0.2587,0.9141,3,2,FALSE,FALSE,FALSE
"GENE2015","GENE2015_HUMAN","P46505","Protein GENE2015",0.4411,1,0.460099,0,0.3371,2,2,FALSE,FALSE,FALSE
"GENE1745","GENE1745_HUMAN","P52234","Protein GENE1745",0.8139,0.824761,0.305092,0,0.5156,2,6,FALSE,FALSE,FALSE
"GENE0227","GENE0227_HUMAN","P18760","Protein GENE0227",-0.0033,1,0.805625,0,0.0939,5,3,FALSE,FALSE,FALSE
"GENE2097","GENE2097_HUMAN","P23530","Protein GENE2097",0.2594,1,0.529874,0,0.2758,3,2,FALSE,FALSE,FALSE
"GENE0169","GENE0169_HUMAN","P00985","Protein GENE0169",0.4158,0.185589,0.089345,1.0135,1.0489,6,2,FALSE,FALSE,FALSE
"GENE1061","GENE1061_HUMAN","P56453","Protein GENE1061",-1.1005,1,0.646996,0,0.1891,3,4,FALSE,FALSE,FALSE
"GENE0732","GENE0732_HUMAN","P87510","Protein GENE0732",-0.093,1,0.214896,0.3914,0.6678,2,3,FALSE,FALSE,FALSE
"GENE1292","GENE1292_HUMAN","P13321","Protein GENE1292",0.2869,0.292015,0.255303,0.4213,0.5929,3,5,FALSE,FALSE,FALSE
"GENE0323","GENE0323_HUMAN","P21873","Protein GENE0323",-0.036,0.402161,0.13281,0.3977,0.8768,5,5,FALSE,FALSE,FALSE
"GENE1798","GENE1798_HUMAN","P36057","Protein GENE1798",-0.0308,1,0.518484,0,0.2853,5,5,FALSE,FALSE,FALSE
"GENE1264","GENE1264_HUMAN","P87698","Protein GENE1264",-0.8431,0.814908,0.787747,0,0.1036,5,4,FALSE,FALSE,FALSE
"GENE1211","GENE1211_HUMAN","P96810","Protein GENE1211",0.7802,1,0.437294,0,0.3592,5,4,FALSE,FALSE,FALSE
"GENE0716","GENE0716_HUMAN","P20826","Protein GENE0716",0.0705,1,0.448546,0.3266,0.3482,3,6,FALSE,FALSE,FALSE
"GENE1775","GENE1775_HUMAN","P18042","Protein GENE1775",0.2282,1,0.544333,0,0.2641,3,5,FALSE,FALSE,FALSE
"GENE0811","GENE0811_HUMAN","P36739","Protein GENE0811",0.3379,0.891871,0.302091,0.143,0.5199,3,3,FALSE,FALSE,FALSE
"GENE2818","GENE2818_HUMAN","P42091","Protein GENE2818",0.4835,0.650054,0.569317,0,0.2446,2,6,FALSE,FALSE,FALSE
"GENE0635","GENE0635_HUMAN","P49462","Protein GENE0635",-0.03,1,0.682088,0,0.1662,3,4,FALSE,FALSE,FALSE
"GENE1236","GENE1236_HUMAN","P81150","Protein GENE1236",-0.0809,0.248423,0.159967,0.3243,0.796,3,6,FALSE,FALSE,FALSE
"GENE0585","GENE0585_HUMAN","P73935","Protein GENE0585",-0.3658,1,0.805994,0,0.0937,3,2,FALSE,FALSE,FALSE
"GENE0193","GENE0193_HUMAN","P89703","Protein GENE0193",1.3171,0.095028,0.021591,1.0975,1.6657,4,4,FALSE,FALSE,TRUE
"GENE2828","GENE2828_HUMAN","P30110","Protein GENE2828",0.2456,0.693703,0.164789,0.7826,0.7831,5,2,FALSE,FALSE,FALSE
"GENE0271","GENE0271_HUMAN","P33977","Protein GENE0271",0.8363,0.967269,0.575335,0,0.2401,3,6,FALSE,FALSE,FALSE
"GENE2845","GENE2845_HUMAN","P09536","Protein GENE2845",-0.4397,1,0.462233,0.0393,0.3351,6,6,FALSE,FALSE,FALSE
"GENE2403","GENE2403_HUMAN","P92512","Protein GENE2403",-0.2471,0.34544,0.223049,0.3952,0.6516,3,4,FALSE,FALSE,FALSE
"GENE1690","GENE1690_HUMAN","P77540","Protein GENE1690",0.6373,0.60424,0.19323,0.0168,0.7139,2,5,TRUE,FALSE,FALSE
"GENE1460","GENE1460_HUMAN","P52564","Protein GENE1460",-0.7675,0.426334,0.109845,0.7413,0.9592,3,5,FALSE,FALSE,FALSE
"LARP1","LARP1_HUMAN","P52618","Protein LARP1",0.4003,0.53343,0.381577,0,0.4184,6,4,FALSE,FALSE,FALSE
"GENE0672","GENE0672_HUMAN","P93624","Protein GENE0672",-1.1847,1,0.745825,0,0.1274,3,4,TRUE,FALSE,FALSE
"GENE0726","GENE0726_HUMAN","P17652","Protein GENE0726",0.2198,0.624326,0.257593,0,0.5891,6,2,FALSE,FALSE,FALSE
"GENE0123","GENE0123_HUMAN","P31588","Protein GENE0123",2.324,0.066285,0.039161,1.1724,1.4072,5,5,FALSE,FALSE,TRUE
"GENE2042","GENE2042_HUMAN","P65989","Protein GENE2042",-0.3439,1,0.500806,0,0.3003,2,6,FALSE,FALSE,FALSE
"GENE1825","GENE1825_HUMAN","P67349","Protein GENE1825",0.252,0.506673,0.38317,0.2299,0.4166,5,2,FALSE,FALSE,FALSE
"GENE0831","GENE0831_HUMAN","P81949","Protein GENE0831",0.3916,1,0.687821,0,0.1625,4,6,FALSE,FALSE,FALSE
"GENE1034","GENE1034_HUMAN","P25294","Protein GENE1034",0.3245,1,0.965958,0,0.015,5,6,FALSE,TRUE,FALSE
"GENE1706","GENE1706_HUMAN","P10602","Protein GENE1706",-0.4787,0.424248,0.088766,0.7084,1.0518,3,5,FALSE,FALSE,FALSE
"GENE2768","GENE2768_HUMAN","P71456","Protein GENE2768",0.0437,1,0.853511,0,0.0688,2,2,FALSE,FALSE,FALSE
"GENE0264","GENE0264_HUMAN","P57580","Protein GENE0264",0.0501,0.208513,0.120094,0.6087,0.9205,4,4,FALSE,FALSE,FALSE
"GENE2323","GENE2323_HUMAN","P42494","Protein GENE2323",0.5227,0.712961,0.178536,0.1998,0.7483,6,3,FALSE,FALSE,FALSE
"GENE0239","GENE0239_HUMAN","P41141","Protein GENE0239",-0.0519,0.730532,0.529674,0,0.276,2,2,FALSE,FALSE,FALSE
"GENE0251","GENE0251_HUMAN","P92506","Protein GENE0251",-0.4036,1,0.497069,0,0.3036,6,3,FALSE,FALSE,FALSE
"ASCC1","ASCC1_HUMAN","P71693","Protein ASCC1",1.4586,0.058376,0.026133,1.427,1.5828,3,4,FALSE,FALSE,TRUE
"GENE1041","GENE1041_HUMAN","P14697","Protein GENE1041",-0.4296,0.542688,0.143484,0.5306,0.8432,5,3,TRUE,FALSE,FALSE
"GENE1547","GENE1547_HUMAN","P44746","Protein GENE1547",0.1177,1,0.783057,0.0704,0.1062,4,5,FALSE,TRUE,FALSE
