"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048518","positive regulation of biological process",33,0.852007729494771,2.64179761123687,1e-10,3.60526315789474e-10,1.66204986149584e-11,132,"tags=45%, list=4%, signal=44%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/ANKRD28/DDRGK1/NEK9/NCOA1/NEK6/WNK1/MED23/STK3"
"GO:0048522","positive regulation of cellular process",33,0.852007729494771,2.64179761123687,1e-10,3.60526315789474e-10,1.66204986149584e-11,132,"tags=45%, list=4%, signal=44%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/ANKRD28/DDRGK1/NEK9/NCOA1/NEK6/WNK1/MED23/STK3"
"GO:0016043","cellular component organization",28,0.876607639359761,2.61463139922253,1e-10,3.60526315789474e-10,1.66204986149584e-11,132,"tags=61%, list=4%, signal=59%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA3/UFSP2/ANKRD28/DHX30/DDRGK1/NEK9/NCOA1/ZNF598/NEK6/WNK1/MED23/STK3"
"GO:0006351","DNA-templated transcription",23,0.899344793449618,2.60289656739816,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=48%, list=2%, signal=47%","EP300/ASCC2/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0006355","regulation of DNA-templated transcription",23,0.899344793449618,2.60289656739816,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=48%, list=2%, signal=47%","EP300/ASCC2/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:2001141","regulation of RNA biosynthetic process",23,0.899344793449618,2.60289656739816,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=48%, list=2%, signal=47%","EP300/ASCC2/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0008150","biological_process",50,0.770443298603498,2.59948399327177,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=40%, list=2%, signal=40%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/ANKRD28/DHX30/DDRGK1/NEK9/NCOA1/ZNF598/NEK6/WNK1/ASCC1/MED23"
"GO:0009987","cellular process",50,0.770443298603498,2.59948399327177,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=40%, list=2%, signal=40%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/ANKRD28/DHX30/DDRGK1/NEK9/NCOA1/ZNF598/NEK6/WNK1/ASCC1/MED23"
"GO:0009891","positive regulation of biosynthetic process",25,0.880677787309184,2.5838096875551,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=44%, list=2%, signal=44%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0010557","positive regulation of macromolecule biosynthetic process",25,0.880677787309184,2.5838096875551,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=44%, list=2%, signal=44%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0006950","response to stress",24,0.885190508130808,2.58029910035095,1e-10,3.60526315789474e-10,1.66204986149584e-11,51,"tags=46%, list=2%, signal=45%","EP300/ASCC2/FMR1/ASCC3/NCOA7/NCOA3/DDRGK1/NEK9/NEK6/WNK1/ASCC1"
"GO:0009893","positive regulation of metabolic process",26,0.87182361042082,2.57583329777012,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=42%, list=2%, signal=42%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0010604","positive regulation of macromolecule metabolic process",26,0.87182361042082,2.57583329777012,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=42%, list=2%, signal=42%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",21,0.914312168726362,2.56977858664049,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=52%, list=2%, signal=52%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0051254","positive regulation of RNA metabolic process",21,0.914312168726362,2.56977858664049,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=52%, list=2%, signal=52%","EP300/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0050896","response to stimulus",31,0.836693158082548,2.56835442209869,1e-10,3.60526315789474e-10,1.66204986149584e-11,132,"tags=48%, list=4%, signal=47%","EP300/ASCC2/FMR1/ASCC3/NCOA7/NCOA2/NCOA3/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/ASCC1/STK3"
"GO:0051716","cellular response to stimulus",31,0.836693158082548,2.56835442209869,1e-10,3.60526315789474e-10,1.66204986149584e-11,132,"tags=48%, list=4%, signal=47%","EP300/ASCC2/FMR1/ASCC3/NCOA7/NCOA2/NCOA3/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/ASCC1/STK3"
"GO:0019538","protein metabolic process",23,0.880037242778017,2.54701637802695,1e-10,3.60526315789474e-10,1.66204986149584e-11,132,"tags=52%, list=4%, signal=50%","EP300/ASCC2/FMR1/ASCC3/PABPC1/NCOA3/UFSP2/DDRGK1/ZNF598/NEK6/WNK1/STK3"
"GO:0044238","primary metabolic process",44,0.777651194443671,2.53717192585006,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=39%, list=2%, signal=38%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/ZNF598/NEK6/WNK1/ASCC1/MED23"
"GO:0008152","metabolic process",45,0.772404171730652,2.52407599712574,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/ZNF598/NEK6/WNK1/ASCC1/MED23"
"GO:0043170","macromolecule metabolic process",45,0.772404171730652,2.52407599712574,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/ZNF598/NEK6/WNK1/ASCC1/MED23"
"GO:0009058","biosynthetic process",42,0.766815146096885,2.48875830940988,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/ZNF598/WNK1/ASCC1/MED23"
"GO:0009059","macromolecule biosynthetic process",42,0.766815146096885,2.48875830940988,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/ZNF598/WNK1/ASCC1/MED23"
"GO:0010467","gene expression",42,0.766815146096885,2.48875830940988,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/ZNF598/WNK1/ASCC1/MED23"
"GO:0009056","catabolic process",16,0.930408795313744,2.46733798527201,1e-10,3.60526315789474e-10,1.66204986149584e-11,45,"tags=62%, list=2%, signal=62%","EP300/ASCC2/FMR1/ASCC3/PABPC1/NCOA3/UFSP2/DDRGK1/ZNF598/WNK1"
"GO:0006366","transcription by RNA polymerase II",18,0.907027839939933,2.4588484795904,1e-10,3.60526315789474e-10,1.66204986149584e-11,55,"tags=50%, list=2%, signal=49%","EP300/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0045893","positive regulation of DNA-templated transcription",19,0.89629012127725,2.47524908046081,2.49142397446958e-10,8.53312711255831e-10,3.93382732810986e-11,55,"tags=47%, list=2%, signal=47%","EP300/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:1902680","positive regulation of RNA biosynthetic process",19,0.89629012127725,2.47524908046081,2.49142397446958e-10,8.53312711255831e-10,3.93382732810986e-11,55,"tags=47%, list=2%, signal=47%","EP300/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/MED23"
"GO:0033554","cellular response to stress",14,0.933171508000068,2.37944033238043,3.82328541802695e-10,1.27753683480413e-09,5.88952824343047e-11,51,"tags=71%, list=2%, signal=71%","EP300/ASCC2/FMR1/ASCC3/NCOA7/NCOA3/DDRGK1/NEK6/WNK1/ASCC1"
"GO:0006139","nucleobase-containing compound metabolic process",36,0.784237591192679,2.46025366598753,4.26998182655922e-10,1.36043607032235e-09,6.27169913325711e-11,55,"tags=39%, list=2%, signal=39%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0090304","nucleic acid metabolic process",36,0.784237591192679,2.46025366598753,4.26998182655922e-10,1.36043607032235e-09,6.27169913325711e-11,55,"tags=39%, list=2%, signal=39%","EP300/ASCC2/FMR1/ASCC3/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0030522","intracellular receptor signaling pathway",16,0.912511391385735,2.41987611176893,4.61903124449289e-10,1.43819836476256e-09,6.63018838922425e-11,36,"tags=44%, list=1%, signal=43%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NEK9/NCOA1"
"GO:0070887","cellular response to chemical stimulus",17,0.901714290854956,2.42010095327098,4.89235219573106e-10,1.4894494462559e-09,6.86645922207868e-11,45,"tags=47%, list=2%, signal=47%","EP300/NCOA7/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/WNK1"
"GO:0006357","regulation of transcription by RNA polymerase II",17,0.900526534031529,2.41691314594689,5.66666887473995e-10,1.68768181704212e-09,7.7803233978123e-11,55,"tags=47%, list=2%, signal=46%","EP300/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/MED23"
"GO:0048519","negative regulation of biological process",22,0.856622641615817,2.45257160780221,8.62128579704488e-10,2.46065865457323e-09,1.13437971013748e-10,230,"tags=50%, list=8%, signal=46%","EP300/FMR1/NCOA7/PABPC1/NCOA2/UFSP2/DDRGK1/ZNF598/WNK1/STK3/DHX36"
"GO:0048523","negative regulation of cellular process",22,0.856622641615817,2.45257160780221,8.62128579704488e-10,2.46065865457323e-09,1.13437971013748e-10,230,"tags=50%, list=8%, signal=46%","EP300/FMR1/NCOA7/PABPC1/NCOA2/UFSP2/DDRGK1/ZNF598/WNK1/STK3/DHX36"
"GO:0009719","response to endogenous stimulus",12,0.943887537542962,2.30532180760947,1.12035015259305e-09,2.84236983157866e-09,1.31035105566438e-10,36,"tags=50%, list=1%, signal=50%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0009725","response to hormone",12,0.943887537542962,2.30532180760947,1.12035015259305e-09,2.84236983157866e-09,1.31035105566438e-10,36,"tags=50%, list=1%, signal=50%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0032870","cellular response to hormone stimulus",12,0.943887537542962,2.30532180760947,1.12035015259305e-09,2.84236983157866e-09,1.31035105566438e-10,36,"tags=50%, list=1%, signal=50%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0033993","response to lipid",12,0.943887537542962,2.30532180760947,1.12035015259305e-09,2.84236983157866e-09,1.31035105566438e-10,36,"tags=50%, list=1%, signal=50%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0071495","cellular response to endogenous stimulus",12,0.943887537542962,2.30532180760947,1.12035015259305e-09,2.84236983157866e-09,1.31035105566438e-10,36,"tags=50%, list=1%, signal=50%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0141193","nuclear receptor-mediated signaling pathway",12,0.943887537542962,2.30532180760947,1.12035015259305e-09,2.84236983157866e-09,1.31035105566438e-10,36,"tags=50%, list=1%, signal=50%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0032501","multicellular organismal process",23,0.856071937067608,2.4776556473877,1.49558087001879e-09,3.65883177129596e-09,1.68674534212645e-10,132,"tags=48%, list=4%, signal=46%","EP300/FMR1/MED15/NCOA2/NCOA3/UFSP2/DHX30/DDRGK1/NCOA1/WNK1/STK3"
"GO:0035556","intracellular signal transduction",24,0.834627119421899,2.43290860621676,1.47236232864604e-09,3.65883177129596e-09,1.68674534212645e-10,230,"tags=46%, list=8%, signal=43%","EP300/NCOA2/NCOA3/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/STK3/DHX36"
"GO:0016070","RNA metabolic process",35,0.76939617093649,2.39612726982912,2.57966659813719e-09,6.20025129727711e-09,2.85835634142625e-10,55,"tags=37%, list=2%, signal=37%","EP300/ASCC2/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0042221","response to chemical",20,0.870360022216551,2.42540781726247,2.71204678591653e-09,6.40604154604421e-09,2.95322699010874e-10,45,"tags=40%, list=2%, signal=40%","EP300/NCOA7/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/WNK1"
"GO:0006996","organelle organization",17,0.886260700540171,2.37862523415289,3.17202058472767e-09,7.36553932385917e-09,3.39556173209028e-10,132,"tags=65%, list=4%, signal=62%","EP300/ASCC2/FMR1/ASCC3/UFSP2/DHX30/DDRGK1/ZNF598/NEK6/WNK1/STK3"
"GO:0009057","macromolecule catabolic process",14,0.918093214302614,2.34099305890538,3.28498385633758e-09,7.50071313863747e-09,3.45787774351324e-10,39,"tags=57%, list=1%, signal=57%","ASCC2/FMR1/ASCC3/PABPC1/NCOA3/UFSP2/DDRGK1/ZNF598"
"GO:0032774","RNA biosynthetic process",34,0.770895470496338,2.40257276125978,4.07806693013654e-09,8.86817729251915e-09,4.08828764925969e-10,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0034654","nucleobase-containing compound biosynthetic process",34,0.770895470496338,2.40257276125978,4.07806693013654e-09,8.86817729251915e-09,4.08828764925969e-10,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0141187","nucleic acid biosynthetic process",34,0.770895470496338,2.40257276125978,4.07806693013654e-09,8.86817729251915e-09,4.08828764925969e-10,55,"tags=38%, list=2%, signal=38%","EP300/ASCC2/FMR1/MED15/NCOA7/PABPC1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/ASCC1/MED23"
"GO:0009892","negative regulation of metabolic process",19,0.867855398420614,2.39672202774294,8.17135853470592e-09,1.72227095269955e-08,7.93978157218389e-10,45,"tags=42%, list=2%, signal=42%","EP300/FMR1/PABPC1/NCOA2/UFSP2/DDRGK1/ZNF598/WNK1"
"GO:0010605","negative regulation of macromolecule metabolic process",19,0.867855398420614,2.39672202774294,8.17135853470592e-09,1.72227095269955e-08,7.93978157218389e-10,45,"tags=42%, list=2%, signal=42%","EP300/FMR1/PABPC1/NCOA2/UFSP2/DDRGK1/ZNF598/WNK1"
"GO:0045944","positive regulation of transcription by RNA polymerase II",15,0.90577433585493,2.32773322927396,1.25160196526646e-08,2.59802226123492e-08,1.19770522992006e-09,55,"tags=53%, list=2%, signal=53%","EP300/MED15/NCOA7/NCOA2/NCOA3/DDRGK1/NCOA1/MED23"
"GO:0050793","regulation of developmental process",17,0.873332784341774,2.34392814369658,1.5353292626664e-08,3.13940461172084e-08,1.44728602922205e-09,230,"tags=53%, list=8%, signal=49%","EP300/FMR1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/STK3/DHX36"
"GO:0043412","macromolecule modification",13,0.915206063250691,2.28192664183299,1.73764784629285e-08,3.50084933738412e-08,1.61391440832153e-09,132,"tags=54%, list=4%, signal=52%","EP300/ASCC3/DDRGK1/ZNF598/NEK6/WNK1/STK3"
"GO:0032502","developmental process",24,0.807354107463144,2.3534087385898,2.44931034004103e-08,4.86312342877712e-08,2.24193166136479e-09,132,"tags=42%, list=4%, signal=40%","EP300/FMR1/MED15/NCOA2/NCOA3/DHX30/DDRGK1/NCOA1/WNK1/STK3"
"GO:0044085","cellular component biogenesis",18,0.857567022645698,2.32476587479265,2.91060716082173e-08,5.69647401475111e-08,2.62611172404969e-09,132,"tags=56%, list=4%, signal=53%","EP300/FMR1/MED15/ANKRD28/DHX30/NEK9/NEK6/WNK1/MED23/STK3"
"GO:0048513","animal organ development",13,0.908941046819608,2.26630577951611,3.05285487920776e-08,5.89071997818962e-08,2.71566038180082e-09,230,"tags=69%, list=8%, signal=64%","EP300/FMR1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/STK3/DHX36"
"GO:0048545","response to steroid hormone",11,0.935056542785574,2.22164606014476,3.83990834982819e-08,7.30649227675641e-08,3.36834065774402e-09,36,"tags=45%, list=1%, signal=45%","EP300/NCOA2/UFSP2/DDRGK1/NCOA1"
"GO:0009755","hormone-mediated signaling pathway",11,0.934754245148428,2.22092781656929,4.22630935985065e-08,7.82438354458837e-08,3.60709191452403e-09,36,"tags=45%, list=1%, signal=45%","EP300/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0071396","cellular response to lipid",11,0.934754245148428,2.22092781656929,4.22630935985065e-08,7.82438354458837e-08,3.60709191452403e-09,36,"tags=45%, list=1%, signal=45%","EP300/NCOA3/UFSP2/DDRGK1/NCOA1"
"GO:0036211","protein modification process",12,0.917316282464379,2.24042499379236,5.64763156142418e-08,1.03163403188682e-07,4.75590026225194e-09,132,"tags=58%, list=4%, signal=56%","EP300/ASCC3/DDRGK1/ZNF598/NEK6/WNK1/STK3"
"GO:0051239","regulation of multicellular organismal process",19,0.845554529685906,2.33513459804953,6.91671966001251e-08,1.24682972818647e-07,5.74796647646469e-09,230,"tags=53%, list=8%, signal=49%","EP300/FMR1/NCOA2/NCOA3/UFSP2/DDRGK1/NCOA1/WNK1/STK3/DHX36"
"GO:0007154","cell communication",26,0.794357153479384,2.34695594590107,8.05300804346896e-08,1.39653430627247e-07,6.43811435853614e-09,132,"tags=42%, list=4%, signal=41%","EP300/FMR1/NCOA2/NCOA3/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/STK3"
"GO:0007165","signal transduction",26,0.794357153479384,2.34695594590107,8.05300804346896e-08,1.39653430627247e-07,6.43811435853614e-09,132,"tags=42%, list=4%, signal=41%","EP300/FMR1/NCOA2/NCOA3/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/STK3"
"GO:0023052","signaling",26,0.794357153479384,2.34695594590107,8.05300804346896e-08,1.39653430627247e-07,6.43811435853614e-09,132,"tags=42%, list=4%, signal=41%","EP300/FMR1/NCOA2/NCOA3/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/STK3"
"GO:0022607","cellular component assembly",16,0.870942814860938,2.30964098891765,8.73583336044431e-08,1.49601146297609e-07,6.89671054771919e-09,132,"tags=62%, list=4%, signal=60%","EP300/FMR1/MED15/ANKRD28/DHX30/NEK9/NEK6/WNK1/MED23/STK3"
"GO:0006412","translation",14,0.883971808267364,2.25398884904496,1.43323934474904e-07,2.42412086704468e-07,1.11753555146124e-08,39,"tags=50%, list=1%, signal=50%","ASCC2/FMR1/ASCC3/PABPC1/UFSP2/DDRGK1/ZNF598"
"GO:0009890","negative regulation of biosynthetic process",16,0.857346802880596,2.27358591616224,2.92505493192919e-07,4.81870456935615e-07,2.22145427707544e-08,39,"tags=38%, list=1%, signal=37%","EP300/FMR1/PABPC1/NCOA2/DDRGK1/ZNF598"
"GO:0010558","negative regulation of macromolecule biosynthetic process",16,0.857346802880596,2.27358591616224,2.92505493192919e-07,4.81870456935615e-07,2.22145427707544e-08,39,"tags=38%, list=1%, signal=37%","EP300/FMR1/PABPC1/NCOA2/DDRGK1/ZNF598"
"GO:0007275","multicellular organism development",13,0.888032876463591,2.2141744476957,2.95453418851034e-07,4.81870456935615e-07,2.22145427707544e-08,230,"tags=69%, list=8%, signal=64%","EP300/FMR1/NCOA3/DHX30/DDRGK1/NCOA1/WNK1/STK3/DHX36"
"GO:0051246","regulation of protein metabolic process",13,0.881235240885799,2.19722558082375,5.93824819267377e-07,9.57105885172125e-07,4.41232063851921e-08,45,"tags=54%, list=2%, signal=53%","EP300/FMR1/PABPC1/UFSP2/DDRGK1/ZNF598/WNK1"
"GO:0051240","positive regulation of multicellular organismal process",15,0.862039449152984,2.21533972790746,8.73113557536377e-07,1.3908902021219e-06,6.41209466978979e-08,45,"tags=47%, list=2%, signal=46%","EP300/FMR1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1"
"GO:0048856","anatomical structure development",19,0.813714565105446,2.2472034235573,1.00584787917583e-06,1.58392137295505e-06,7.30198097405323e-08,230,"tags=53%, list=8%, signal=49%","EP300/FMR1/NCOA2/NCOA3/DHX30/DDRGK1/NCOA1/WNK1/STK3/DHX36"
"GO:0048583","regulation of response to stimulus",22,0.780939998002017,2.2358868111215,1.08068154765598e-06,1.68242468214625e-06,7.75608766260275e-08,230,"tags=50%, list=8%, signal=46%","EP300/NCOA7/NCOA2/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/STK3/DHX36"
"GO:1902531","regulation of intracellular signal transduction",17,0.826216317673337,2.21747278299587,1.17949596144478e-06,1.81562861480825e-06,8.37016649162468e-08,230,"tags=53%, list=8%, signal=49%","EP300/UFSP2/DDRGK1/NEK9/NCOA1/NEK6/WNK1/STK3/DHX36"
"GO:0051094","positive regulation of developmental process",12,0.889185042408559,2.17171812078438,1.22092003402787e-06,1.85851160735353e-06,8.56785988791485e-08,230,"tags=75%, list=8%, signal=69%","EP300/FMR1/NCOA2/NCOA3/DDRGK1/NCOA1/WNK1/STK3/DHX36"
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway",10,0.921913416714587,2.12172391398414,1.26472671162137e-06,1.86309203754976e-06,8.58897597026396e-08,36,"tags=40%, list=1%, signal=40%","EP300/UFSP2/DDRGK1/NCOA1"
"GO:0043401","steroid hormone receptor signaling pathway",10,0.921913416714587,2.12172391398414,1.26472671162137e-06,1.86309203754976e-06,8.58897597026396e-08,36,"tags=40%, list=1%, signal=40%","EP300/UFSP2/DDRGK1/NCOA1"
"GO:0071383","cellular response to steroid hormone stimulus",10,0.921913416714587,2.12172391398414,1.26472671162137e-06,1.86309203754976e-06,8.58897597026396e-08,36,"tags=40%, list=1%, signal=40%","EP300/UFSP2/DDRGK1/NCOA1"
