"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043170","macromolecule metabolic process",45,0.719089651866446,2.20671729997718,4.31634892577521e-08,5.37581638937458e-07,5.7826684173065e-08,148,"tags=42%, list=5%, signal=41%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/PKN3/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/NEK6/MED15/PKN1/NEK1/EP300"
"GO:0080090","regulation of primary metabolic process",30,0.777977828199856,2.25044514856663,5.0753632470606e-08,5.79437304039419e-07,6.23290223323232e-08,148,"tags=50%, list=5%, signal=48%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0050896","response to stimulus",31,0.775670141095531,2.25086394776343,8.89648211345475e-08,7.2526300499945e-07,7.80152291201867e-08,192,"tags=55%, list=7%, signal=52%","TRIP4/DHX36/UFSP2/ASCC2/MED1/WNK1/FMR1/PKN3/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/NEK6/PKN1/EP300/NEK9"
"GO:0051716","cellular response to stimulus",31,0.775670141095531,2.25086394776343,8.89648211345475e-08,7.2526300499945e-07,7.80152291201867e-08,192,"tags=55%, list=7%, signal=52%","TRIP4/DHX36/UFSP2/ASCC2/MED1/WNK1/FMR1/PKN3/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/NEK6/PKN1/EP300/NEK9"
"GO:0019219","regulation of nucleobase-containing compound metabolic process",26,0.802926020774897,2.2382166029625,1.05877810948825e-07,7.2526300499945e-07,7.80152291201867e-08,148,"tags=54%, list=5%, signal=52%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0051252","regulation of RNA metabolic process",26,0.802926020774897,2.2382166029625,1.05877810948825e-07,7.2526300499945e-07,7.80152291201867e-08,148,"tags=54%, list=5%, signal=52%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0045893","positive regulation of DNA-templated transcription",19,0.843799162445442,2.19912585854479,8.29665899340085e-08,7.2526300499945e-07,7.80152291201867e-08,148,"tags=53%, list=5%, signal=50%","TRIP4/DHX36/MED1/WNK1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:1902680","positive regulation of RNA biosynthetic process",19,0.843799162445442,2.19912585854479,8.29665899340085e-08,7.2526300499945e-07,7.80152291201867e-08,148,"tags=53%, list=5%, signal=50%","TRIP4/DHX36/MED1/WNK1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0008150","biological_process",50,0.692050773055983,2.16865085029342,9.67532217365747e-08,7.2526300499945e-07,7.80152291201867e-08,192,"tags=42%, list=7%, signal=40%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/ANKRD28/WNK1/FMR1/PKN3/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/NEK6/MED15/PKN1/NEK1/EP300/NEK9"
"GO:0009987","cellular process",50,0.692050773055983,2.16865085029342,9.67532217365747e-08,7.2526300499945e-07,7.80152291201867e-08,192,"tags=42%, list=7%, signal=40%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/ANKRD28/WNK1/FMR1/PKN3/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/NEK6/MED15/PKN1/NEK1/EP300/NEK9"
"GO:0009889","regulation of biosynthetic process",32,0.756518686891357,2.19939009721823,2.35824553465302e-07,1.29231855298986e-06,1.39012368358494e-07,148,"tags=47%, list=5%, signal=45%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0010468","regulation of gene expression",32,0.756518686891357,2.19939009721823,2.35824553465302e-07,1.29231855298986e-06,1.39012368358494e-07,148,"tags=47%, list=5%, signal=45%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0010556","regulation of macromolecule biosynthetic process",32,0.756518686891357,2.19939009721823,2.35824553465302e-07,1.29231855298986e-06,1.39012368358494e-07,148,"tags=47%, list=5%, signal=45%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0019222","regulation of metabolic process",32,0.756518686891357,2.19939009721823,2.35824553465302e-07,1.29231855298986e-06,1.39012368358494e-07,148,"tags=47%, list=5%, signal=45%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0060255","regulation of macromolecule metabolic process",32,0.756518686891357,2.19939009721823,2.35824553465302e-07,1.29231855298986e-06,1.39012368358494e-07,148,"tags=47%, list=5%, signal=45%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0009891","positive regulation of biosynthetic process",25,0.79250869859143,2.18413485820552,4.66673181935141e-07,2.36793429352275e-06,2.54714407294034e-07,148,"tags=48%, list=5%, signal=46%","TRIP4/DHX36/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0010557","positive regulation of macromolecule biosynthetic process",25,0.79250869859143,2.18413485820552,4.66673181935141e-07,2.36793429352275e-06,2.54714407294034e-07,148,"tags=48%, list=5%, signal=46%","TRIP4/DHX36/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0006351","DNA-templated transcription",23,0.791826522022677,2.14450679930162,9.26712744644113e-07,4.23198820054145e-06,4.55227313158512e-07,148,"tags=52%, list=5%, signal=50%","TRIP4/DHX36/ASCC2/MED1/WNK1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0006355","regulation of DNA-templated transcription",23,0.791826522022677,2.14450679930162,9.26712744644113e-07,4.23198820054145e-06,4.55227313158512e-07,148,"tags=52%, list=5%, signal=50%","TRIP4/DHX36/ASCC2/MED1/WNK1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:2001141","regulation of RNA biosynthetic process",23,0.791826522022677,2.14450679930162,9.26712744644113e-07,4.23198820054145e-06,4.55227313158512e-07,148,"tags=52%, list=5%, signal=50%","TRIP4/DHX36/ASCC2/MED1/WNK1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0006366","transcription by RNA polymerase II",18,0.836708949167256,2.16684854129144,9.62255079505376e-07,4.25254664168505e-06,4.57438747472844e-07,148,"tags=50%, list=5%, signal=48%","DHX36/MED1/WNK1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0009058","biosynthetic process",42,0.690180768693338,2.11275573912933,1.38302227360631e-06,5.57276622011956e-06,5.99452378652892e-07,148,"tags=38%, list=5%, signal=37%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0009059","macromolecule biosynthetic process",42,0.690180768693338,2.11275573912933,1.38302227360631e-06,5.57276622011956e-06,5.99452378652892e-07,148,"tags=38%, list=5%, signal=37%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0010467","gene expression",42,0.690180768693338,2.11275573912933,1.38302227360631e-06,5.57276622011956e-06,5.99452378652892e-07,148,"tags=38%, list=5%, signal=37%","TRIP4/DHX36/UFSP2/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0006139","nucleobase-containing compound metabolic process",36,0.720703879401677,2.13212346986667,1.63210658941625e-06,6.21107229861183e-06,6.68113808532967e-07,148,"tags=42%, list=5%, signal=40%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0090304","nucleic acid metabolic process",36,0.720703879401677,2.13212346986667,1.63210658941625e-06,6.21107229861183e-06,6.68113808532967e-07,148,"tags=42%, list=5%, signal=40%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/ASCC3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0007154","cell communication",26,0.762881233848071,2.12658875102762,3.82872779781558e-06,1.31133927075184e-05,1.410583925511e-06,192,"tags=54%, list=7%, signal=51%","TRIP4/DHX36/UFSP2/MED1/WNK1/FMR1/PKN3/NCOA2/NCOA3/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0007165","signal transduction",26,0.762881233848071,2.12658875102762,3.82872779781558e-06,1.31133927075184e-05,1.410583925511e-06,192,"tags=54%, list=7%, signal=51%","TRIP4/DHX36/UFSP2/MED1/WNK1/FMR1/PKN3/NCOA2/NCOA3/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0023052","signaling",26,0.762881233848071,2.12658875102762,3.82872779781558e-06,1.31133927075184e-05,1.410583925511e-06,192,"tags=54%, list=7%, signal=51%","TRIP4/DHX36/UFSP2/MED1/WNK1/FMR1/PKN3/NCOA2/NCOA3/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0006357","regulation of transcription by RNA polymerase II",17,0.82358482927262,2.10796926741313,3.54846591439375e-06,1.31133927075184e-05,1.410583925511e-06,148,"tags=47%, list=5%, signal=45%","DHX36/MED1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0035556","intracellular signal transduction",24,0.761508734022387,2.09326540196133,5.23152638996042e-06,1.74809540347458e-05,1.88039459459424e-06,192,"tags=54%, list=7%, signal=51%","TRIP4/DHX36/UFSP2/MED1/WNK1/PKN3/NCOA2/NCOA3/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0016070","RNA metabolic process",35,0.709205796151578,2.10220094603163,6.5598755864913e-06,2.11484566426417e-05,2.27490121396069e-06,148,"tags=40%, list=5%, signal=38%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0006950","response to stress",24,0.758081289015114,2.08384390522688,6.6378367564496e-06,2.11484566426417e-05,2.27490121396069e-06,192,"tags=54%, list=7%, signal=51%","DHX36/ASCC2/MED1/WNK1/FMR1/NCOA3/ASCC3/DDRGK1/ASCC1/NEK6/PKN1/EP300/NEK9"
"GO:0009056","catabolic process",16,0.838625731006702,2.11326536433932,6.8850744254498e-06,2.13492089016518e-05,2.2964957712111e-06,148,"tags=69%, list=5%, signal=66%","TRIP4/DHX36/UFSP2/ASCC2/PABPC1/WNK1/FMR1/NCOA3/ASCC3/DDRGK1/EP300"
"GO:0045944","positive regulation of transcription by RNA polymerase II",15,0.83938993631346,2.07705344054336,7.01251387280532e-06,2.13492089016518e-05,2.2964957712111e-06,148,"tags=47%, list=5%, signal=45%","DHX36/MED1/NCOA2/NCOA3/DDRGK1/MED15/EP300"
"GO:0032774","RNA biosynthetic process",34,0.716263767862692,2.09953763927962,8.7658011111438e-06,2.50190573380563e-05,2.69125472710555e-06,148,"tags=41%, list=5%, signal=40%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0034654","nucleobase-containing compound biosynthetic process",34,0.716263767862692,2.09953763927962,8.7658011111438e-06,2.50190573380563e-05,2.69125472710555e-06,148,"tags=41%, list=5%, signal=40%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0141187","nucleic acid biosynthetic process",34,0.716263767862692,2.09953763927962,8.7658011111438e-06,2.50190573380563e-05,2.69125472710555e-06,148,"tags=41%, list=5%, signal=40%","TRIP4/DHX36/ASCC2/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/ASCC1/MED15/PKN1/EP300"
"GO:0006996","organelle organization",17,0.808821091093126,2.07018140968633,1.05505460987139e-05,2.8908496310476e-05,3.10963463962093e-06,148,"tags=65%, list=5%, signal=62%","TRIP4/DHX36/UFSP2/ASCC2/WNK1/FMR1/ASCC3/DDRGK1/NEK6/NEK1/EP300"
"GO:0048513","animal organ development",13,0.865365631265601,2.06217832260953,1.04504673164514e-05,2.8908496310476e-05,3.10963463962093e-06,148,"tags=69%, list=5%, signal=66%","DHX36/MED1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0009893","positive regulation of metabolic process",26,0.746148335892462,2.0799445409125,1.17516229397322e-05,3.09610065912174e-05,3.33041945660425e-06,148,"tags=46%, list=5%, signal=44%","TRIP4/DHX36/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0010604","positive regulation of macromolecule metabolic process",26,0.746148335892462,2.0799445409125,1.17516229397322e-05,3.09610065912174e-05,3.33041945660425e-06,148,"tags=46%, list=5%, signal=44%","TRIP4/DHX36/MED1/PABPC1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0048518","positive regulation of biological process",33,0.703744649614336,2.06303182157178,1.73266826369648e-05,4.39584355789662e-05,4.72852937461028e-06,192,"tags=45%, list=7%, signal=43%","TRIP4/DHX36/MED1/PABPC1/ANKRD28/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/NEK6/MED15/PKN1/EP300/NEK9"
"GO:0048522","positive regulation of cellular process",33,0.703744649614336,2.06303182157178,1.73266826369648e-05,4.39584355789662e-05,4.72852937461028e-06,192,"tags=45%, list=7%, signal=43%","TRIP4/DHX36/MED1/PABPC1/ANKRD28/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/NEK6/MED15/PKN1/EP300/NEK9"
"GO:0070887","cellular response to chemical stimulus",17,0.795228283384379,2.0353905540398,2.976274240448e-05,7.41362856257048e-05,7.97470609880805e-06,148,"tags=59%, list=5%, signal=56%","TRIP4/DHX36/UFSP2/MED1/WNK1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0032501","multicellular organismal process",23,0.742408860498293,2.01066875751196,3.08729133630207e-05,7.55283773345327e-05,8.12445088500544e-06,148,"tags=52%, list=5%, signal=50%","DHX36/UFSP2/MED1/WNK1/FMR1/PKN3/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0042221","response to chemical",20,0.776128361545801,2.04030027777893,3.31852437455821e-05,7.9761024441136e-05,8.57974907549677e-06,148,"tags=50%, list=5%, signal=48%","TRIP4/DHX36/UFSP2/MED1/WNK1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0009057","macromolecule catabolic process",14,0.832600316577602,2.02997092871898,3.64916338276962e-05,8.61957557654203e-05,9.27192148072136e-06,112,"tags=64%, list=4%, signal=62%","TRIP4/DHX36/UFSP2/ASCC2/PABPC1/FMR1/NCOA3/ASCC3/DDRGK1"
"GO:0032502","developmental process",24,0.722542132354406,1.98615246226759,5.38932710605056e-05,0.000125142002293039,1.34612987483868e-05,148,"tags=46%, list=5%, signal=44%","TRIP4/DHX36/MED1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/MED15/PKN1/EP300"
"GO:0033554","cellular response to stress",14,0.823021208485837,2.00661601212554,5.80040642395279e-05,0.000132442613346922,1.42466122693577e-05,148,"tags=71%, list=5%, signal=68%","DHX36/ASCC2/WNK1/FMR1/NCOA3/ASCC3/DDRGK1/ASCC1/NEK6/EP300"
"GO:0048519","negative regulation of biological process",22,0.728813998570691,1.95863672990696,8.43213564655737e-05,0.000186322997351348,2.00424276828189e-05,148,"tags=45%, list=5%, signal=44%","DHX36/UFSP2/MED1/PABPC1/WNK1/FMR1/NCOA2/DDRGK1/PKN1/EP300"
"GO:0048523","negative regulation of cellular process",22,0.728813998570691,1.95863672990696,8.43213564655737e-05,0.000186322997351348,2.00424276828189e-05,148,"tags=45%, list=5%, signal=44%","DHX36/UFSP2/MED1/PABPC1/WNK1/FMR1/NCOA2/DDRGK1/PKN1/EP300"
"GO:0009892","negative regulation of metabolic process",19,0.743836395310094,1.93860094232902,0.000106842774887487,0.000228710314993527,2.46019547438292e-05,148,"tags=47%, list=5%, signal=45%","DHX36/UFSP2/MED1/PABPC1/WNK1/FMR1/NCOA2/DDRGK1/EP300"
"GO:0010605","negative regulation of macromolecule metabolic process",19,0.743836395310094,1.93860094232902,0.000106842774887487,0.000228710314993527,2.46019547438292e-05,148,"tags=47%, list=5%, signal=45%","DHX36/UFSP2/MED1/PABPC1/WNK1/FMR1/NCOA2/DDRGK1/EP300"
"GO:0051239","regulation of multicellular organismal process",19,0.735821972395803,1.91771359678929,0.000169574712933032,0.000357411318028083,3.84460887621449e-05,148,"tags=53%, list=5%, signal=50%","DHX36/UFSP2/MED1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0010647","positive regulation of cell communication",13,0.818384751847078,1.95022223420755,0.000199457700946805,0.000407846343727049,4.38712932168935e-05,192,"tags=62%, list=7%, signal=58%","DHX36/MED1/WNK1/FMR1/DDRGK1/NEK6/EP300/NEK9"
"GO:0023056","positive regulation of signaling",13,0.818384751847078,1.95022223420755,0.000199457700946805,0.000407846343727049,4.38712932168935e-05,192,"tags=62%, list=7%, signal=58%","DHX36/MED1/WNK1/FMR1/DDRGK1/NEK6/EP300/NEK9"
"GO:0006412","translation",14,0.794191084955826,1.93632500757985,0.000214949092061112,0.000426782979889454,4.59082729039751e-05,112,"tags=57%, list=4%, signal=55%","TRIP4/DHX36/UFSP2/ASCC2/PABPC1/FMR1/ASCC3/DDRGK1"
"GO:0036211","protein modification process",12,0.820950749234678,1.90972224063281,0.000214582909621485,0.000426782979889454,4.59082729039751e-05,148,"tags=75%, list=5%, signal=72%","MED1/WNK1/PKN3/ASCC3/DDRGK1/NEK6/PKN1/NEK1/EP300"
"GO:0043412","macromolecule modification",13,0.814600139441841,1.94120345026284,0.000234313372934954,0.000458584744172695,4.93291311442008e-05,148,"tags=69%, list=5%, signal=66%","MED1/WNK1/PKN3/ASCC3/DDRGK1/NEK6/PKN1/NEK1/EP300"
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",10,0.842706723398048,1.85605005481282,0.000269707971138997,0.000513194333972814,5.52033859056427e-05,148,"tags=50%, list=5%, signal=48%","DHX36/MED1/PABPC1/NCOA2/EP300"
"GO:0051253","negative regulation of RNA metabolic process",10,0.842706723398048,1.85605005481282,0.000269707971138997,0.000513194333972814,5.52033859056427e-05,148,"tags=50%, list=5%, signal=48%","DHX36/MED1/PABPC1/NCOA2/EP300"
"GO:0010646","regulation of cell communication",20,0.738234644328927,1.94068458842353,0.000277300924835489,0.000513381441925163,5.52235127695142e-05,192,"tags=55%, list=7%, signal=52%","DHX36/UFSP2/MED1/WNK1/FMR1/NCOA2/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0023051","regulation of signaling",20,0.738234644328927,1.94068458842353,0.000277300924835489,0.000513381441925163,5.52235127695142e-05,192,"tags=55%, list=7%, signal=52%","DHX36/UFSP2/MED1/WNK1/FMR1/NCOA2/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0009966","regulation of signal transduction",19,0.722593540510955,1.88323739922865,0.000297482906587895,0.000543402109367221,5.84527816453407e-05,192,"tags=53%, list=7%, signal=50%","DHX36/UFSP2/MED1/WNK1/NCOA2/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0048856","anatomical structure development",19,0.72073458803803,1.87839256098401,0.000325063717137147,0.000585970121681436,6.3031745705264e-05,148,"tags=53%, list=5%, signal=50%","TRIP4/DHX36/MED1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0044085","cellular component biogenesis",18,0.733958029266514,1.90075161341124,0.000329448601845589,0.000586161798088906,6.30523639895865e-05,192,"tags=50%, list=7%, signal=47%","MED1/ANKRD28/WNK1/FMR1/NEK6/MED15/NEK1/EP300/NEK9"
"GO:0010628","positive regulation of gene expression",14,0.782807652570885,1.90857095038053,0.000389228480511159,0.000683644895256779,7.35384443610826e-05,148,"tags=43%, list=5%, signal=41%","DHX36/MED1/PABPC1/FMR1/DDRGK1/EP300"
"GO:0048583","regulation of response to stimulus",22,0.69963394502172,1.88021737356398,0.000418596167693926,0.000725919936380606,7.80858940401728e-05,192,"tags=45%, list=7%, signal=43%","DHX36/UFSP2/MED1/WNK1/NCOA2/DDRGK1/NEK6/PKN1/EP300/NEK9"
"GO:0050793","regulation of developmental process",17,0.74766126952885,1.91364255700757,0.000439055795142063,0.000751883049180783,8.08786991051169e-05,148,"tags=59%, list=5%, signal=56%","TRIP4/DHX36/MED1/WNK1/FMR1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0009890","negative regulation of biosynthetic process",16,0.765198218191605,1.92823429042336,0.000453862803925139,0.000758282977289562,8.15671277914243e-05,148,"tags=44%, list=5%, signal=42%","DHX36/MED1/PABPC1/FMR1/NCOA2/DDRGK1/EP300"
"GO:0010558","negative regulation of macromolecule biosynthetic process",16,0.765198218191605,1.92823429042336,0.000453862803925139,0.000758282977289562,8.15671277914243e-05,148,"tags=44%, list=5%, signal=42%","DHX36/MED1/PABPC1/FMR1/NCOA2/DDRGK1/EP300"
"GO:0009967","positive regulation of signal transduction",12,0.803374474224316,1.86883574004059,0.000470138606729895,0.000776011917132477,8.34741977706852e-05,192,"tags=58%, list=7%, signal=55%","DHX36/MED1/WNK1/DDRGK1/NEK6/EP300/NEK9"
"GO:0009719","response to endogenous stimulus",12,0.80078922132539,1.8628218409567,0.000555616557133174,0.000855274925025223,9.2000376107208e-05,148,"tags=67%, list=5%, signal=64%","TRIP4/UFSP2/MED1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0009725","response to hormone",12,0.80078922132539,1.8628218409567,0.000555616557133174,0.000855274925025223,9.2000376107208e-05,148,"tags=67%, list=5%, signal=64%","TRIP4/UFSP2/MED1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0032870","cellular response to hormone stimulus",12,0.80078922132539,1.8628218409567,0.000555616557133174,0.000855274925025223,9.2000376107208e-05,148,"tags=67%, list=5%, signal=64%","TRIP4/UFSP2/MED1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0033993","response to lipid",12,0.80078922132539,1.8628218409567,0.000555616557133174,0.000855274925025223,9.2000376107208e-05,148,"tags=67%, list=5%, signal=64%","TRIP4/UFSP2/MED1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0071495","cellular response to endogenous stimulus",12,0.80078922132539,1.8628218409567,0.000555616557133174,0.000855274925025223,9.2000376107208e-05,148,"tags=67%, list=5%, signal=64%","TRIP4/UFSP2/MED1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0141193","nuclear receptor-mediated signaling pathway",12,0.80078922132539,1.8628218409567,0.000555616557133174,0.000855274925025223,9.2000376107208e-05,148,"tags=67%, list=5%, signal=64%","TRIP4/UFSP2/MED1/NCOA2/NCOA3/DDRGK1/PKN1/EP300"
"GO:0030154","cell differentiation",19,0.697173190658599,1.81698638692431,0.000787963542546256,0.00118627478383337,0.000127605431991297,148,"tags=42%, list=5%, signal=40%","TRIP4/DHX36/MED1/WNK1/FMR1/NCOA3/DDRGK1/EP300"
