"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0009889","regulation of biosynthetic process",32,0.777871665206253,2.15465222618756,3.22319899321837e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=53%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0010468","regulation of gene expression",32,0.777871665206253,2.15465222618756,3.22319899321837e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=53%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0010556","regulation of macromolecule biosynthetic process",32,0.777871665206253,2.15465222618756,3.22319899321837e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=53%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0019222","regulation of metabolic process",32,0.777871665206253,2.15465222618756,3.22319899321837e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=53%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0060255","regulation of macromolecule metabolic process",32,0.777871665206253,2.15465222618756,3.22319899321837e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=53%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0009058","biosynthetic process",42,0.73699039805558,2.13787727788678,2.80437331681106e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=43%, list=9%, signal=39%","FMR1/PKN1/WNK1/ASCC3/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0009059","macromolecule biosynthetic process",42,0.73699039805558,2.13787727788678,2.80437331681106e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=43%, list=9%, signal=39%","FMR1/PKN1/WNK1/ASCC3/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0010467","gene expression",42,0.73699039805558,2.13787727788678,2.80437331681106e-08,2.45321256706065e-07,1.13094701516434e-08,272,"tags=43%, list=9%, signal=39%","FMR1/PKN1/WNK1/ASCC3/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0050896","response to stimulus",31,0.787097551669471,2.156598193239,3.91204975610959e-08,2.67975408293507e-07,1.23538413350829e-08,272,"tags=55%, list=9%, signal=50%","FMR1/PKN1/WNK1/ASCC3/NEK6/UFSP2/PPP6R1/NCOA3/EP300/UFL1/NCOA7/PKN3/ASCC2/MED1/STK3/DHX36/DDRGK1"
"GO:0051716","cellular response to stimulus",31,0.787097551669471,2.156598193239,3.91204975610959e-08,2.67975408293507e-07,1.23538413350829e-08,272,"tags=55%, list=9%, signal=50%","FMR1/PKN1/WNK1/ASCC3/NEK6/UFSP2/PPP6R1/NCOA3/EP300/UFL1/NCOA7/PKN3/ASCC2/MED1/STK3/DHX36/DDRGK1"
"GO:0050789","regulation of biological process",39,0.751872382504085,2.15973218613385,5.04525169746559e-08,3.00521514153385e-07,1.38542380708437e-08,272,"tags=51%, list=9%, signal=47%","FMR1/PKN1/WNK1/NEK6/PABPC1/UFSP2/PPP6R1/NCOA3/EP300/UFL1/MED15/NCOA7/PKN3/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0050794","regulation of cellular process",39,0.751872382504085,2.15973218613385,5.04525169746559e-08,3.00521514153385e-07,1.38542380708437e-08,272,"tags=51%, list=9%, signal=47%","FMR1/PKN1/WNK1/NEK6/PABPC1/UFSP2/PPP6R1/NCOA3/EP300/UFL1/MED15/NCOA7/PKN3/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0065007","biological regulation",39,0.751872382504085,2.15973218613385,5.04525169746559e-08,3.00521514153385e-07,1.38542380708437e-08,272,"tags=51%, list=9%, signal=47%","FMR1/PKN1/WNK1/NEK6/PABPC1/UFSP2/PPP6R1/NCOA3/EP300/UFL1/MED15/NCOA7/PKN3/ASCC2/ZNF598/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0033554","cellular response to stress",14,0.900638881958713,2.07245432259902,7.66069360532454e-08,4.37297926637276e-07,2.01597200140119e-08,272,"tags=79%, list=9%, signal=72%","FMR1/WNK1/ASCC3/NEK6/NCOA3/EP300/UFL1/NCOA7/ASCC2/DHX36/DDRGK1"
"GO:0043412","macromolecule modification",13,0.909332511909024,2.04686443152757,8.50523203936695e-08,4.66086715757309e-07,2.14869019941902e-08,272,"tags=92%, list=9%, signal=84%","PKN1/WNK1/ASCC3/NEK6/EP300/UFL1/PKN3/ZNF598/MED1/STK3/LARP7/DDRGK1"
"GO:0006996","organelle organization",17,0.873404692171207,2.0917066254944,1.02056917859873e-07,5.37761451800099e-07,2.47911541360015e-08,272,"tags=71%, list=9%, signal=64%","FMR1/WNK1/ASCC3/NEK6/UFSP2/EP300/UFL1/ASCC2/ZNF598/STK3/DHX36/DDRGK1"
"GO:0009057","macromolecule catabolic process",14,0.891404617963721,2.05120541727659,1.76104318655327e-07,8.93566357621473e-07,4.11939926679127e-08,272,"tags=71%, list=9%, signal=65%","FMR1/ASCC3/PABPC1/UFSP2/NCOA3/UFL1/ASCC2/ZNF598/DHX36/DDRGK1"
"GO:0080090","regulation of primary metabolic process",30,0.772330481019442,2.11174062065036,1.93152980670025e-07,9.45069941135477e-07,4.35683415045168e-08,272,"tags=53%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/UFSP2/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/ZNF598/MED1/LARP7/DHX36/DDRGK1"
"GO:0016043","cellular component organization",28,0.767180367812579,2.07075625546738,4.94389364397879e-07,2.33556354905205e-06,1.07671004950536e-07,272,"tags=57%, list=9%, signal=52%","FMR1/PKN1/WNK1/ASCC3/NEK6/UFSP2/NCOA3/EP300/UFL1/MED15/ASCC2/ZNF598/MED1/STK3/DHX36/DDRGK1"
"GO:0009892","negative regulation of metabolic process",19,0.835306192916292,2.05671993762704,5.79804007341776e-07,2.56235964534914e-06,1.18126453108681e-07,272,"tags=58%, list=9%, signal=53%","FMR1/WNK1/PABPC1/UFSP2/EP300/UFL1/ZNF598/MED1/LARP7/DHX36/DDRGK1"
"GO:0010605","negative regulation of macromolecule metabolic process",19,0.835306192916292,2.05671993762704,5.79804007341776e-07,2.56235964534914e-06,1.18126453108681e-07,272,"tags=58%, list=9%, signal=53%","FMR1/WNK1/PABPC1/UFSP2/EP300/UFL1/ZNF598/MED1/LARP7/DHX36/DDRGK1"
"GO:0006412","translation",14,0.878504862561109,2.02152187331669,6.28852129521546e-07,2.69227317951412e-06,1.24115551879253e-07,272,"tags=64%, list=9%, signal=59%","FMR1/ASCC3/PABPC1/UFSP2/UFL1/ASCC2/ZNF598/DHX36/DDRGK1"
"GO:0036211","protein modification process",12,0.908858449972093,2.01175510904947,6.61704941784712e-07,2.74707809165168e-06,1.26642094121476e-07,272,"tags=92%, list=9%, signal=84%","PKN1/WNK1/ASCC3/NEK6/EP300/UFL1/PKN3/ZNF598/MED1/STK3/DDRGK1"
"GO:0051246","regulation of protein metabolic process",13,0.890386047362734,2.00421683686323,7.04428685777006e-07,2.83843323386617e-06,1.3085362584093e-07,272,"tags=69%, list=9%, signal=63%","FMR1/WNK1/PABPC1/UFSP2/EP300/UFL1/ZNF598/DHX36/DDRGK1"
"GO:0071840","cellular component organization or biogenesis",29,0.761188229919218,2.06671798126083,1.33834367054222e-06,5.23865951040813e-06,2.41505624759499e-07,272,"tags=55%, list=9%, signal=51%","FMR1/PKN1/WNK1/ASCC3/NEK6/UFSP2/NCOA3/EP300/UFL1/MED15/ASCC2/ZNF598/MED1/STK3/DHX36/DDRGK1"
"GO:0010647","positive regulation of cell communication",13,0.879408458528396,1.97950680413629,1.94848216965057e-06,7.2146501957332e-06,3.3260008585785e-07,272,"tags=62%, list=9%, signal=56%","FMR1/WNK1/NEK6/EP300/MED1/STK3/DHX36/DDRGK1"
"GO:0023056","positive regulation of signaling",13,0.879408458528396,1.97950680413629,1.94848216965057e-06,7.2146501957332e-06,3.3260008585785e-07,272,"tags=62%, list=9%, signal=56%","FMR1/WNK1/NEK6/EP300/MED1/STK3/DHX36/DDRGK1"
"GO:0006139","nucleobase-containing compound metabolic process",36,0.718817661616352,2.03490618952526,2.58537233125315e-06,9.08194895850466e-06,4.18683778340591e-07,272,"tags=42%, list=9%, signal=38%","FMR1/PKN1/WNK1/ASCC3/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0090304","nucleic acid metabolic process",36,0.718817661616352,2.03490618952526,2.58537233125315e-06,9.08194895850466e-06,4.18683778340591e-07,272,"tags=42%, list=9%, signal=38%","FMR1/PKN1/WNK1/ASCC3/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0033036","macromolecule localization",10,0.906259588817292,1.93172026579055,2.8924908759701e-06,9.90678125019758e-06,4.56709085679489e-07,272,"tags=90%, list=9%, signal=82%","FMR1/WNK1/EP300/UFL1/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0007154","cell communication",26,0.76699995833021,2.03420551341099,3.22094554227597e-06,1.02620823091118e-05,4.73088696539922e-07,272,"tags=54%, list=9%, signal=49%","FMR1/PKN1/WNK1/NEK6/UFSP2/PPP6R1/NCOA3/EP300/UFL1/PKN3/MED1/STK3/DHX36/DDRGK1"
"GO:0007165","signal transduction",26,0.76699995833021,2.03420551341099,3.22094554227597e-06,1.02620823091118e-05,4.73088696539922e-07,272,"tags=54%, list=9%, signal=49%","FMR1/PKN1/WNK1/NEK6/UFSP2/PPP6R1/NCOA3/EP300/UFL1/PKN3/MED1/STK3/DHX36/DDRGK1"
"GO:0023052","signaling",26,0.76699995833021,2.03420551341099,3.22094554227597e-06,1.02620823091118e-05,4.73088696539922e-07,272,"tags=54%, list=9%, signal=49%","FMR1/PKN1/WNK1/NEK6/UFSP2/PPP6R1/NCOA3/EP300/UFL1/PKN3/MED1/STK3/DHX36/DDRGK1"
"GO:0019219","regulation of nucleobase-containing compound metabolic process",26,0.763939327470956,2.02608823504507,3.65400426149997e-06,1.11244129738999e-05,5.12842703368417e-07,272,"tags=54%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0051252","regulation of RNA metabolic process",26,0.763939327470956,2.02608823504507,3.65400426149997e-06,1.11244129738999e-05,5.12842703368417e-07,272,"tags=54%, list=9%, signal=49%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0048584","positive regulation of response to stimulus",16,0.830561131911553,1.96477917615061,5.76651362573381e-06,1.71741818853377e-05,7.91741001244917e-07,272,"tags=50%, list=9%, signal=46%","WNK1/NEK6/EP300/UFL1/MED1/STK3/DHX36/DDRGK1"
"GO:0016070","RNA metabolic process",35,0.70358588055694,1.98262126348054,7.8731027063613e-06,2.29492568249255e-05,1.05797572761854e-06,272,"tags=40%, list=9%, signal=37%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0009893","positive regulation of metabolic process",26,0.751184342043629,1.99225999112153,9.19369038296817e-06,2.57048078054416e-05,1.18500842745025e-06,272,"tags=50%, list=9%, signal=46%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/MED1/LARP7/DHX36/DDRGK1"
"GO:0010604","positive regulation of macromolecule metabolic process",26,0.751184342043629,1.99225999112153,9.19369038296817e-06,2.57048078054416e-05,1.18500842745025e-06,272,"tags=50%, list=9%, signal=46%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/MED1/LARP7/DHX36/DDRGK1"
"GO:0032774","RNA biosynthetic process",34,0.703693683585603,1.97620773827136,1.26726070151252e-05,3.33874454052336e-05,1.53918303827431e-06,272,"tags=41%, list=9%, signal=38%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0034654","nucleobase-containing compound biosynthetic process",34,0.703693683585603,1.97620773827136,1.26726070151252e-05,3.33874454052336e-05,1.53918303827431e-06,272,"tags=41%, list=9%, signal=38%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0141187","nucleic acid biosynthetic process",34,0.703693683585603,1.97620773827136,1.26726070151252e-05,3.33874454052336e-05,1.53918303827431e-06,272,"tags=41%, list=9%, signal=38%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0009967","positive regulation of signal transduction",12,0.872128555685334,1.93045361211284,1.55668262289885e-05,4.02387772334232e-05,1.85503391010787e-06,272,"tags=58%, list=9%, signal=53%","WNK1/NEK6/EP300/MED1/STK3/DHX36/DDRGK1"
"GO:0032501","multicellular organismal process",23,0.758533486036201,1.94969967469099,1.69418938045887e-05,4.29822120597898e-05,1.98150804732032e-06,272,"tags=57%, list=9%, signal=52%","FMR1/PKN1/WNK1/UFSP2/NCOA3/EP300/UFL1/MED15/PKN3/MED1/STK3/DHX36/DDRGK1"
"GO:0002682","regulation of immune system process",14,0.833920500407976,1.91892908511324,1.92726084313255e-05,4.80063155471198e-05,2.21312249929096e-06,272,"tags=50%, list=9%, signal=46%","PKN1/WNK1/EP300/UFL1/MED1/DHX36/DDRGK1"
"GO:0006955","immune response",14,0.830430752986204,1.91089884982815,2.42382542622404e-05,5.92971577486952e-05,2.73363769874891e-06,272,"tags=50%, list=9%, signal=46%","PKN1/WNK1/EP300/UFL1/MED1/DHX36/DDRGK1"
"GO:0048518","positive regulation of biological process",33,0.713331505496908,1.98604406489285,2.51578888481544e-05,5.94246684861577e-05,2.73951602702225e-06,272,"tags=45%, list=9%, signal=42%","FMR1/PKN1/WNK1/NEK6/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0048522","positive regulation of cellular process",33,0.713331505496908,1.98604406489285,2.51578888481544e-05,5.94246684861577e-05,2.73951602702225e-06,272,"tags=45%, list=9%, signal=42%","FMR1/PKN1/WNK1/NEK6/PABPC1/NCOA3/EP300/UFL1/MED15/NCOA7/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0035556","intracellular signal transduction",24,0.740601318099971,1.92168401635933,3.07882914264823e-05,7.08606248742442e-05,3.26672108525137e-06,272,"tags=50%, list=9%, signal=46%","PKN1/WNK1/NEK6/UFSP2/NCOA3/EP300/UFL1/PKN3/MED1/STK3/DHX36/DDRGK1"
"GO:0010628","positive regulation of gene expression",14,0.826366088481426,1.90154567655129,3.1033850309888e-05,7.08606248742442e-05,3.26672108525137e-06,272,"tags=43%, list=9%, signal=39%","FMR1/PABPC1/EP300/MED1/DHX36/DDRGK1"
"GO:0048583","regulation of response to stimulus",22,0.753491094251846,1.90970969551177,3.8502176392781e-05,8.50817601101686e-05,3.92232470734546e-06,272,"tags=55%, list=9%, signal=50%","PKN1/WNK1/NEK6/UFSP2/PPP6R1/EP300/UFL1/NCOA7/MED1/STK3/DHX36/DDRGK1"
"GO:0009890","negative regulation of biosynthetic process",16,0.804991598762765,1.90429177270205,3.9125188955771e-05,8.50817601101686e-05,3.92232470734546e-06,272,"tags=50%, list=9%, signal=46%","FMR1/PABPC1/EP300/ZNF598/MED1/LARP7/DHX36/DDRGK1"
"GO:0010558","negative regulation of macromolecule biosynthetic process",16,0.804991598762765,1.90429177270205,3.9125188955771e-05,8.50817601101686e-05,3.92232470734546e-06,272,"tags=50%, list=9%, signal=46%","FMR1/PABPC1/EP300/ZNF598/MED1/LARP7/DHX36/DDRGK1"
"GO:0010646","regulation of cell communication",20,0.77421440172623,1.93543080844165,4.1863050614409e-05,8.68975444571822e-05,4.00603355161808e-06,272,"tags=60%, list=9%, signal=55%","FMR1/PKN1/WNK1/NEK6/UFSP2/PPP6R1/EP300/UFL1/MED1/STK3/DHX36/DDRGK1"
"GO:0023051","regulation of signaling",20,0.77421440172623,1.93543080844165,4.1863050614409e-05,8.68975444571822e-05,4.00603355161808e-06,272,"tags=60%, list=9%, signal=55%","FMR1/PKN1/WNK1/NEK6/UFSP2/PPP6R1/EP300/UFL1/MED1/STK3/DHX36/DDRGK1"
"GO:0002376","immune system process",16,0.802954910323018,1.89947377330264,4.09344265441775e-05,8.68975444571822e-05,4.00603355161808e-06,272,"tags=44%, list=9%, signal=40%","PKN1/WNK1/EP300/UFL1/MED1/DHX36/DDRGK1"
"GO:0009891","positive regulation of biosynthetic process",25,0.741045090328077,1.93822168250312,5.36972853781412e-05,0.000108184236717726,4.98736396701002e-06,272,"tags=48%, list=9%, signal=44%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/MED15/NCOA7/MED1/LARP7/DHX36/DDRGK1"
"GO:0010557","positive regulation of macromolecule biosynthetic process",25,0.741045090328077,1.93822168250312,5.36972853781412e-05,0.000108184236717726,4.98736396701002e-06,272,"tags=48%, list=9%, signal=44%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/MED15/NCOA7/MED1/LARP7/DHX36/DDRGK1"
"GO:0032502","developmental process",24,0.730240052974527,1.89479900131249,5.83192433997637e-05,0.000115793280373444,5.33814584894862e-06,272,"tags=50%, list=9%, signal=46%","FMR1/PKN1/WNK1/NCOA3/EP300/UFL1/MED15/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0006351","DNA-templated transcription",23,0.736104215163553,1.89204850578548,6.30708721573092e-05,0.000120009853965991,5.532532645378e-06,272,"tags=52%, list=9%, signal=48%","PKN1/WNK1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0006355","regulation of DNA-templated transcription",23,0.736104215163553,1.89204850578548,6.30708721573092e-05,0.000120009853965991,5.532532645378e-06,272,"tags=52%, list=9%, signal=48%","PKN1/WNK1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:2001141","regulation of RNA biosynthetic process",23,0.736104215163553,1.89204850578548,6.30708721573092e-05,0.000120009853965991,5.532532645378e-06,272,"tags=52%, list=9%, signal=48%","PKN1/WNK1/NCOA3/EP300/UFL1/MED15/NCOA7/ASCC2/MED1/LARP7/DHX36/DDRGK1"
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",21,0.750572962624382,1.89603444037884,6.75776576147781e-05,0.000125109987746278,5.7676521435088e-06,272,"tags=57%, list=9%, signal=52%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/MED15/NCOA7/MED1/LARP7/DHX36/DDRGK1"
"GO:0051254","positive regulation of RNA metabolic process",21,0.750572962624382,1.89603444037884,6.75776576147781e-05,0.000125109987746278,5.7676521435088e-06,272,"tags=57%, list=9%, signal=52%","FMR1/PKN1/WNK1/PABPC1/NCOA3/EP300/MED15/NCOA7/MED1/LARP7/DHX36/DDRGK1"
"GO:1902533","positive regulation of intracellular signal transduction",11,0.862364333896891,1.86757162092225,7.26898236889401e-05,0.000132780077938464,6.12124831064758e-06,272,"tags=55%, list=9%, signal=50%","NEK6/EP300/MED1/STK3/DHX36/DDRGK1"
"GO:0009605","response to external stimulus",14,0.807489473841954,1.85810882034925,0.000103403205038627,0.000186397882766999,8.59306413063383e-06,266,"tags=43%, list=9%, signal=39%","FMR1/WNK1/EP300/UFL1/MED1/DHX36"
"GO:0009966","regulation of signal transduction",19,0.757285900438993,1.86461566204718,0.000134297293874276,0.000238944535854231,1.10154991557848e-05,272,"tags=58%, list=9%, signal=53%","PKN1/WNK1/NEK6/UFSP2/PPP6R1/EP300/UFL1/MED1/STK3/DHX36/DDRGK1"
"GO:1902531","regulation of intracellular signal transduction",17,0.776381259894379,1.85934634859098,0.000139304052919488,0.000244675067307306,1.12796803983391e-05,272,"tags=59%, list=9%, signal=54%","PKN1/WNK1/NEK6/UFSP2/EP300/UFL1/MED1/STK3/DHX36/DDRGK1"
"GO:0051239","regulation of multicellular organismal process",19,0.753503422022393,1.85530231223721,0.000170840271809596,0.000292750918001309,1.34960085133143e-05,272,"tags=58%, list=9%, signal=53%","FMR1/PKN1/WNK1/UFSP2/NCOA3/EP300/UFL1/MED1/STK3/DHX36/DDRGK1"
"GO:0002684","positive regulation of immune system process",13,0.816171103418943,1.83716251178752,0.000170949441168648,0.000292750918001309,1.34960085133143e-05,272,"tags=46%, list=9%, signal=42%","WNK1/EP300/UFL1/MED1/DHX36/DDRGK1"
"GO:0043933","protein-containing complex organization",12,0.831265555347833,1.8400034988938,0.000181740501236028,0.000303639617918729,1.39979846908365e-05,246,"tags=50%, list=8%, signal=46%","WNK1/EP300/UFL1/MED15/MED1/STK3"
"GO:0050776","regulation of immune response",11,0.844513679949721,1.82891351156377,0.000180029461049496,0.000303639617918729,1.39979846908365e-05,272,"tags=55%, list=9%, signal=50%","PKN1/WNK1/EP300/UFL1/MED1/DDRGK1"
"GO:0022607","cellular component assembly",16,0.7688523687785,1.81880064653801,0.000222180641650296,0.000366731902483019,1.69065802143535e-05,246,"tags=50%, list=8%, signal=46%","FMR1/WNK1/NEK6/EP300/UFL1/MED15/MED1/STK3"
"GO:0010629","negative regulation of gene expression",11,0.834277745539789,1.80674615159049,0.000331526285414058,0.000540703584544357,2.49267883769968e-05,272,"tags=45%, list=9%, signal=41%","FMR1/PABPC1/ZNF598/DHX36/DDRGK1"
"GO:0030154","cell differentiation",19,0.740325108280765,1.82285421015613,0.000361729554901775,0.000576243593273757,2.65652059903384e-05,272,"tags=53%, list=9%, signal=48%","FMR1/WNK1/NCOA3/EP300/UFL1/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0048869","cellular developmental process",19,0.740325108280765,1.82285421015613,0.000361729554901775,0.000576243593273757,2.65652059903384e-05,272,"tags=53%, list=9%, signal=48%","FMR1/WNK1/NCOA3/EP300/UFL1/MED1/STK3/LARP7/DHX36/DDRGK1"
"GO:0044085","cellular component biogenesis",18,0.753747260512664,1.83765891564561,0.000373350732880026,0.000587920119592685,2.71035014794937e-05,246,"tags=44%, list=8%, signal=41%","FMR1/WNK1/NEK6/EP300/UFL1/MED15/MED1/STK3"
"GO:0050793","regulation of developmental process",17,0.749649035789007,1.79532565946873,0.000562733024504703,0.000856604715079381,3.94900368073476e-05,272,"tags=59%, list=9%, signal=54%","FMR1/PKN1/WNK1/NCOA3/EP300/UFL1/MED1/STK3/DHX36/DDRGK1"
"GO:0070887","cellular response to chemical stimulus",17,0.74945257167314,1.79485514986818,0.000562733024504703,0.000856604715079381,3.94900368073476e-05,272,"tags=59%, list=9%, signal=54%","PKN1/WNK1/UFSP2/NCOA3/EP300/UFL1/NCOA7/MED1/DHX36/DDRGK1"
